Order ID,Order Date,Ship Date,Customer ID,Product ID,Quantity,Unit Price,Discount,Sales,Profit,Profit Margin_x,Discount Amount,Revenue,Cost,Average Unit Price,Order Size Category,Shipping Days,Shipping Category,Order Year,Order Month,Order Quarter,Product Name,Category,Sub-Category,Product Level,Total Sales_x,Total Profit_x,Total Quantity,Total Orders_x,Avg Sales per Order,Profit Margin_y,Customer Name,Segment,Region,Total Sales_y,Total Profit_y,Total Orders_y,First Order,Last Order,Avg Order Value,Customer Lifetime Days,Customer Tier,Date,Year,Month,MonthName,Month-Year,Quarter,Day of Week,Week of Year,Is Weekend,Day of Month,Days in Month,Quarter Name,Year-Quarter,Target Sales,Target Date,Target Month-Year,Target Quarter,Target Year-Quarter
O00776,2024-04-19,2024-04-24,C0043,P0009,4,174.61,0.2,558.75,38.7,0.06926174496644295,111.75,670.5,520.05,139.6875,Medium,5,Fast,2024,4,2,Paper - P0009,Office Supplies,Paper,Office Supplies > Paper,62746.06,10597.86,285,51,1230.314901960784,0.1689008042895443,Customer C0043,Corporate,South,26176.63,3265.68,23,2022-02-02,2024-12-08,1138.114347826087,1040,Platinum,2024-04-19,2024,4,Apr,Apr-2024,2,Friday,16,False,19,30,Q2,2024-Q2,20061.68,2024-04-01,Apr-2024,2,2024-Q2
O00777,2023-12-03,2023-12-08,C0003,P0012,1,48.1,0.0,48.1,11.37,0.2363825363825364,0.0,48.1,36.73,48.1,Small,5,Fast,2023,12,4,Computers - P0012,Technology,Computers,Technology > Computers,60341.52,10446.23,258,51,1183.167058823529,0.1731184431548957,Customer C0003,Consumer,East,29796.56,5838.85,24,2022-01-21,2024-11-17,1241.523333333333,1031,Platinum,2023-12-03,2023,12,Dec,Dec-2023,4,Sunday,48,True,3,31,Q4,2023-Q4,28122.22,2023-12-01,Dec-2023,4,2023-Q4
O00778,2022-11-11,2022-11-15,C0020,P0019,8,491.35,0.0,3930.8,971.51,0.2471532512465656,0.0,3930.8,2959.29,491.35,Very Large,4,Fast,2022,11,4,Binders - P0019,Office Supplies,Binders,Office Supplies > Binders,80274.74,13956.47,332,63,1274.202222222222,0.1738588004146759,Customer C0020,Corporate,Central,26169.32,5918.53,14,2022-01-13,2024-12-15,1869.237142857143,1067,Platinum,2022-11-11,2022,11,Nov,Nov-2022,4,Friday,45,False,11,30,Q4,2022-Q4,26569.39,2022-11-01,Nov-2022,4,2022-Q4
O00779,2022-08-02,2022-08-03,C0039,P0013,4,268.29,0.3,751.21,107.7,0.1433686984997537,225.363,976.5730000000001,643.51,187.8025,Medium,1,Same Day,2022,8,3,Computers - P0013,Technology,Computers,Technology > Computers,53337.2,9876.13,210,43,1240.4,0.1851640131090496,Customer C0039,Consumer,West,21574.14,3808.14,20,2022-03-13,2024-09-18,1078.707,920,Platinum,2022-08-02,2022,8,Aug,Aug-2022,3,Tuesday,31,False,2,31,Q3,2022-Q3,17174.31,2022-08-01,Aug-2022,3,2022-Q3
O00780,2024-03-24,2024-03-26,C0040,P0015,1,78.74,0.0,78.74,12.48,0.158496316992634,0.0,78.74,66.25999999999999,78.74,Small,2,Same Day,2024,3,1,Bookcases - P0015,Furniture,Bookcases,Furniture > Bookcases,49916.58,8657.02,235,42,1188.49,0.1734297501952257,Customer C0040,Home Office,East,11859.39,2126.57,17,2022-05-12,2024-11-05,697.6111764705882,908,Platinum,2024-03-24,2024,3,Mar,Mar-2024,1,Sunday,12,True,24,31,Q1,2024-Q1,17156.28,2024-03-01,Mar-2024,1,2024-Q1
O00781,2022-02-02,2022-02-07,C0034,P0001,4,62.53,0.3,175.08,11.49,0.06562714187799863,52.524,227.604,163.59,43.77,Small,5,Fast,2022,2,1,Paper - P0001,Office Supplies,Paper,Office Supplies > Paper,76224.9,14532.46,324,52,1465.863461538461,0.1906523983632645,Customer C0034,Consumer,West,30602.7,5852.46,23,2022-01-10,2024-09-16,1330.552173913044,980,Platinum,2022-02-02,2022,2,Feb,Feb-2022,1,Wednesday,5,False,2,28,Q1,2022-Q1,14009.49,2022-02-01,Feb-2022,1,2022-Q1
O00782,2022-01-21,2022-01-22,C0003,P0018,10,404.66,0.2,3237.28,969.85,0.2995879256659912,647.4560000000001,3884.736,2267.43,323.728,Very Large,1,Same Day,2022,1,1,Accessories - P0018,Technology,Accessories,Technology > Accessories,51074.61,8157.67,227,43,1187.781627906977,0.1597206518072287,Customer C0003,Consumer,East,29796.56,5838.85,24,2022-01-21,2024-11-17,1241.523333333333,1031,Platinum,2022-01-21,2022,1,Jan,Jan-2022,1,Friday,3,False,21,31,Q1,2022-Q1,21470.58,2022-01-01,Jan-2022,1,2022-Q1
O00783,2024-10-18,2024-10-23,C0027,P0007,8,467.89,0.0,3743.12,349.5,0.0933713052213127,0.0,3743.12,3393.62,467.89,Very Large,5,Fast,2024,10,4,Computers - P0007,Technology,Computers,Technology > Computers,75335.8,12068.37,316,60,1255.596666666667,0.1601943564679741,Customer C0027,Home Office,East,20272.14,3260.94,19,2022-01-02,2024-10-18,1066.954736842105,1020,Platinum,2024-10-18,2024,10,Oct,Oct-2024,4,Friday,42,False,18,31,Q4,2024-Q4,11086.64,2024-10-01,Oct-2024,4,2024-Q4
O00784,2023-09-14,2023-09-19,C0004,P0008,8,326.03,0.3,1825.77,449.89,0.2464111032605421,547.731,2373.501,1375.88,228.22125,Large,5,Fast,2023,9,3,Phones - P0008,Technology,Phones,Technology > Phones,72995.87,13795.03,308,53,1377.280566037736,0.1889837055164902,Customer C0004,Home Office,South,17548.81,2834.01,19,2022-02-22,2024-09-26,923.6215789473684,947,Platinum,2023-09-14,2023,9,Sep,Sep-2023,3,Thursday,37,False,14,30,Q3,2023-Q3,11004.52,2023-09-01,Sep-2023,3,2023-Q3
O00785,2022-08-10,2022-08-14,C0001,P0019,6,76.8,0.1,414.72,123.5,0.2977912808641975,41.47200000000001,456.192,291.22,69.12,Small,4,Fast,2022,8,3,Binders - P0019,Office Supplies,Binders,Office Supplies > Binders,80274.74,13956.47,332,63,1274.202222222222,0.1738588004146759,Customer C0001,Home Office,West,27764.04,5283.95,22,2022-02-06,2024-11-27,1262.001818181818,1025,Platinum,2022-08-10,2022,8,Aug,Aug-2022,3,Wednesday,32,False,10,31,Q3,2022-Q3,15987.91,2022-08-01,Aug-2022,3,2022-Q3
O00786,2023-09-17,2023-09-20,C0006,P0017,4,378.67,0.2,1211.74,233.83,0.1929704392031294,242.348,1454.088,977.91,302.935,Medium,3,Fast,2023,9,3,Phones - P0017,Technology,Phones,Technology > Phones,69565.04000000001,11482.1,285,55,1264.818909090909,0.1650556083918014,Customer C0006,Home Office,South,22445.9,3883.78,22,2022-01-19,2024-12-19,1020.268181818182,1065,Platinum,2023-09-17,2023,9,Sep,Sep-2023,3,Sunday,37,True,17,30,Q3,2023-Q3,11004.52,2023-09-01,Sep-2023,3,2023-Q3
O00787,2024-07-02,2024-07-05,C0048,P0003,1,302.13,0.0,302.13,57.82,0.1913745738589349,0.0,302.13,244.31,302.13,Small,3,Fast,2024,7,3,Chairs - P0003,Furniture,Chairs,Furniture > Chairs,71870.99,12311.31,275,55,1306.745272727273,0.1712973482068356,Customer C0048,Home Office,Central,26912.74,5357.68,24,2022-03-02,2024-12-19,1121.364166666667,1023,Platinum,2024-07-02,2024,7,Jul,Jul-2024,3,Tuesday,27,False,2,31,Q3,2024-Q3,26450.7,2024-07-01,Jul-2024,3,2024-Q3
O00788,2022-05-07,2022-05-11,C0019,P0015,8,490.23,0.2,3137.47,177.42,0.05654874787647372,627.494,3764.964,2960.05,392.18375,Very Large,4,Fast,2022,5,2,Bookcases - P0015,Furniture,Bookcases,Furniture > Bookcases,49916.58,8657.02,235,42,1188.49,0.1734297501952257,Customer C0019,Consumer,East,26539.39,3041.79,21,2022-02-09,2024-12-01,1263.780476190476,1026,Platinum,2022-05-07,2022,5,May,May-2022,2,Saturday,18,True,7,31,Q2,2022-Q2,18966.38,2022-05-01,May-2022,2,2022-Q2
O00789,2023-12-23,2023-12-24,C0012,P0004,8,31.61,0.1,227.59,44.75,0.1966255107869414,22.759,250.349,182.84,28.44875,Small,1,Same Day,2023,12,4,Computers - P0004,Technology,Computers,Technology > Computers,48206.93,8209.68,217,41,1175.778780487805,0.1703008260430606,Customer C0012,Home Office,Central,19570.71,3476.62,19,2022-02-08,2024-07-27,1030.037368421053,900,Platinum,2023-12-23,2023,12,Dec,Dec-2023,4,Saturday,51,True,23,31,Q4,2023-Q4,28122.22,2023-12-01,Dec-2023,4,2023-Q4
O00790,2023-10-16,2023-10-21,C0010,P0019,5,354.88,0.2,1419.52,176.99,0.1246829914337241,283.904,1703.424,1242.53,283.904,Medium,5,Fast,2023,10,4,Binders - P0019,Office Supplies,Binders,Office Supplies > Binders,80274.74,13956.47,332,63,1274.202222222222,0.1738588004146759,Customer C0010,Corporate,West,24628.78,4786.97,18,2022-01-12,2024-10-05,1368.265555555555,997,Platinum,2023-10-16,2023,10,Oct,Oct-2023,4,Monday,42,False,16,31,Q4,2023-Q4,18057.47,2023-10-01,Oct-2023,4,2023-Q4
O00791,2023-03-24,2023-03-29,C0049,P0014,7,471.53,0.1,2970.64,781.82,0.2631823445452832,297.064,3267.704,2188.82,424.3771428571428,Large,5,Fast,2023,3,1,Computers - P0014,Technology,Computers,Technology > Computers,62081.0,10241.83,323,58,1070.362068965517,0.1649752742384949,Customer C0049,Corporate,East,32460.46,5852.15,20,2022-03-31,2024-09-27,1623.023,911,Platinum,2023-03-24,2023,3,Mar,Mar-2023,1,Friday,12,False,24,31,Q1,2023-Q1,11772.09,2023-03-01,Mar-2023,1,2023-Q1
O00792,2024-08-06,2024-08-09,C0009,P0016,9,128.26,0.0,1154.34,300.69,0.2604865117729612,0.0,1154.34,853.6499999999999,128.26,Medium,3,Fast,2024,8,3,Chairs - P0016,Furniture,Chairs,Furniture > Chairs,79145.34,13159.02,339,53,1493.308301886792,0.1662639897686964,Customer C0009,Consumer,West,43159.42,7469.65,38,2022-02-09,2024-10-19,1135.774210526316,983,Platinum,2024-08-06,2024,8,Aug,Aug-2024,3,Tuesday,32,False,6,31,Q3,2024-Q3,20403.4,2024-08-01,Aug-2024,3,2024-Q3
O00793,2024-04-08,2024-04-11,C0041,P0004,5,109.33,0.0,546.65,86.81,0.1588036220616482,0.0,546.65,459.84,109.33,Medium,3,Fast,2024,4,2,Computers - P0004,Technology,Computers,Technology > Computers,48206.93,8209.68,217,41,1175.778780487805,0.1703008260430606,Customer C0041,Corporate,Central,31547.33,5387.96,28,2022-01-09,2024-12-11,1126.690357142857,1067,Platinum,2024-04-08,2024,4,Apr,Apr-2024,2,Monday,15,False,8,30,Q2,2024-Q2,18986.99,2024-04-01,Apr-2024,2,2024-Q2
O00794,2022-09-05,2022-09-07,C0024,P0014,3,469.93,0.3,986.85,82.27,0.0833662664032021,296.055,1282.905,904.58,328.95,Medium,2,Same Day,2022,9,3,Computers - P0014,Technology,Computers,Technology > Computers,62081.0,10241.83,323,58,1070.362068965517,0.1649752742384949,Customer C0024,Corporate,South,37772.32,7346.22,23,2022-01-16,2024-12-25,1642.274782608696,1074,Platinum,2022-09-05,2022,9,Sep,Sep-2022,3,Monday,36,False,5,30,Q3,2022-Q3,14214.1,2022-09-01,Sep-2022,3,2022-Q3
O00795,2024-11-05,2024-11-10,C0001,P0001,10,58.69,0.2,469.52,129.58,0.2759839836428694,93.904,563.424,339.9399999999999,46.952,Small,5,Fast,2024,11,4,Paper - P0001,Office Supplies,Paper,Office Supplies > Paper,76224.9,14532.46,324,52,1465.863461538461,0.1906523983632645,Customer C0001,Home Office,West,27764.04,5283.95,22,2022-02-06,2024-11-27,1262.001818181818,1025,Platinum,2024-11-05,2024,11,Nov,Nov-2024,4,Tuesday,45,False,5,30,Q4,2024-Q4,16351.74,2024-11-01,Nov-2024,4,2024-Q4
O00796,2023-10-17,2023-10-20,C0048,P0006,2,456.51,0.3,639.11,148.51,0.2323700145514856,191.733,830.8430000000001,490.6,319.555,Medium,3,Fast,2023,10,4,Phones - P0006,Technology,Phones,Technology > Phones,60829.13,10935.28,276,47,1294.236808510638,0.1797704487964895,Customer C0048,Home Office,Central,26912.74,5357.68,24,2022-03-02,2024-12-19,1121.364166666667,1023,Platinum,2023-10-17,2023,10,Oct,Oct-2023,4,Tuesday,42,False,17,31,Q4,2023-Q4,15905.81,2023-10-01,Oct-2023,4,2023-Q4
O00797,2023-08-16,2023-08-19,C0009,P0005,7,387.45,0.1,2440.94,259.49,0.1063074061631994,244.094,2685.034,2181.45,348.7057142857143,Large,3,Fast,2023,8,3,Accessories - P0005,Technology,Accessories,Technology > Accessories,43983.62,7814.66,206,34,1293.635882352941,0.1776720515500998,Customer C0009,Consumer,West,43159.42,7469.65,38,2022-02-09,2024-10-19,1135.774210526316,983,Platinum,2023-08-16,2023,8,Aug,Aug-2023,3,Wednesday,33,False,16,31,Q3,2023-Q3,20012.49,2023-08-01,Aug-2023,3,2023-Q3
O00798,2024-08-09,2024-08-10,C0007,P0020,6,83.05,0.0,498.3,118.52,0.2378486855308047,0.0,498.3,379.78,83.05,Small,1,Same Day,2024,8,3,Tables - P0020,Furniture,Tables,Furniture > Tables,80440.95,13946.92,367,59,1363.40593220339,0.17338084644699,Customer C0007,Consumer,East,35912.25,5262.559999999999,21,2022-01-21,2024-10-26,1710.107142857143,1009,Platinum,2024-08-09,2024,8,Aug,Aug-2024,3,Friday,32,False,9,31,Q3,2024-Q3,20403.4,2024-08-01,Aug-2024,3,2024-Q3
O00799,2024-02-05,2024-02-06,C0038,P0015,10,335.34,0.3,2347.38,125.23,0.05334883998330053,704.214,3051.594,2222.15,234.738,Large,1,Same Day,2024,2,1,Bookcases - P0015,Furniture,Bookcases,Furniture > Bookcases,49916.58,8657.02,235,42,1188.49,0.1734297501952257,Customer C0038,Home Office,West,21115.18,2703.52,19,2022-01-02,2024-08-20,1111.325263157895,961,Platinum,2024-02-05,2024,2,Feb,Feb-2024,1,Monday,6,False,5,29,Q1,2024-Q1,22809.52,2024-02-01,Feb-2024,1,2024-Q1
O00800,2024-11-05,2024-11-10,C0040,P0018,8,155.72,0.1,1121.18,135.15,0.1205426425730034,112.118,1233.298,986.0300000000001,140.1475,Medium,5,Fast,2024,11,4,Accessories - P0018,Technology,Accessories,Technology > Accessories,51074.61,8157.67,227,43,1187.781627906977,0.1597206518072287,Customer C0040,Home Office,East,11859.39,2126.57,17,2022-05-12,2024-11-05,697.6111764705882,908,Platinum,2024-11-05,2024,11,Nov,Nov-2024,4,Tuesday,45,False,5,30,Q4,2024-Q4,10002.69,2024-11-01,Nov-2024,4,2024-Q4
O00801,2023-10-27,2023-10-31,C0014,P0002,7,145.62,0.2,815.47,96.96,0.1189007566188823,163.094,978.5640000000001,718.51,116.4957142857143,Medium,4,Fast,2023,10,4,Labels - P0002,Office Supplies,Labels,Office Supplies > Labels,57327.14,9788.09,236,53,1081.644150943396,0.1707409439926708,Customer C0014,Corporate,Central,27876.88,6040.190000000001,21,2022-04-16,2024-12-23,1327.470476190476,982,Platinum,2023-10-27,2023,10,Oct,Oct-2023,4,Friday,43,False,27,31,Q4,2023-Q4,18057.47,2023-10-01,Oct-2023,4,2023-Q4
O00802,2023-07-28,2023-08-01,C0049,P0016,4,397.82,0.1,1432.15,168.98,0.1179904339629229,143.215,1575.365,1263.17,358.0375,Medium,4,Fast,2023,7,3,Chairs - P0016,Furniture,Chairs,Furniture > Chairs,79145.34,13159.02,339,53,1493.308301886792,0.1662639897686964,Customer C0049,Corporate,East,32460.46,5852.15,20,2022-03-31,2024-09-27,1623.023,911,Platinum,2023-07-28,2023,7,Jul,Jul-2023,3,Friday,30,False,28,31,Q3,2023-Q3,11446.33,2023-07-01,Jul-2023,3,2023-Q3
O00803,2024-09-02,2024-09-06,C0018,P0008,8,384.51,0.1,2768.47,723.12,0.2611984236780605,276.847,3045.317,2045.35,346.05875,Large,4,Fast,2024,9,3,Phones - P0008,Technology,Phones,Technology > Phones,72995.87,13795.03,308,53,1377.280566037736,0.1889837055164902,Customer C0018,Corporate,Central,27322.67,5247.47,24,2022-01-20,2024-09-05,1138.444583333333,959,Platinum,2024-09-02,2024,9,Sep,Sep-2024,3,Monday,36,False,2,30,Q3,2024-Q3,15685.48,2024-09-01,Sep-2024,3,2024-Q3
O00804,2022-12-08,2022-12-11,C0001,P0003,1,148.71,0.0,148.71,25.56,0.1718781521081299,0.0,148.71,123.15,148.71,Small,3,Fast,2022,12,4,Chairs - P0003,Furniture,Chairs,Furniture > Chairs,71870.99,12311.31,275,55,1306.745272727273,0.1712973482068356,Customer C0001,Home Office,West,27764.04,5283.95,22,2022-02-06,2024-11-27,1262.001818181818,1025,Platinum,2022-12-08,2022,12,Dec,Dec-2022,4,Thursday,49,False,8,31,Q4,2022-Q4,10286.31,2022-12-01,Dec-2022,4,2022-Q4
O00805,2022-06-19,2022-06-20,C0028,P0017,10,36.13,0.3,252.91,51.83,0.2049345617017911,75.87299999999999,328.783,201.08,25.291,Small,1,Same Day,2022,6,2,Phones - P0017,Technology,Phones,Technology > Phones,69565.04000000001,11482.1,285,55,1264.818909090909,0.1650556083918014,Customer C0028,Consumer,Central,22560.01,3750.05,21,2022-03-01,2024-12-26,1074.28619047619,1031,Platinum,2022-06-19,2022,6,Jun,Jun-2022,2,Sunday,24,True,19,30,Q2,2022-Q2,19536.87,2022-06-01,Jun-2022,2,2022-Q2
O00806,2024-04-13,2024-04-15,C0009,P0016,5,289.76,0.0,1448.8,265.28,0.1831032578685809,0.0,1448.8,1183.52,289.76,Medium,2,Same Day,2024,4,2,Chairs - P0016,Furniture,Chairs,Furniture > Chairs,79145.34,13159.02,339,53,1493.308301886792,0.1662639897686964,Customer C0009,Consumer,West,43159.42,7469.65,38,2022-02-09,2024-10-19,1135.774210526316,983,Platinum,2024-04-13,2024,4,Apr,Apr-2024,2,Saturday,15,True,13,30,Q2,2024-Q2,27773.18,2024-04-01,Apr-2024,2,2024-Q2
O00807,2024-01-12,2024-01-15,C0014,P0010,4,217.33,0.2,695.46,49.8,0.07160728151151755,139.092,834.552,645.6600000000001,173.865,Medium,3,Fast,2024,1,1,Phones - P0010,Technology,Phones,Technology > Phones,69428.4,11385.94,282,48,1446.425,0.1639954255031082,Customer C0014,Corporate,Central,27876.88,6040.190000000001,21,2022-04-16,2024-12-23,1327.470476190476,982,Platinum,2024-01-12,2024,1,Jan,Jan-2024,1,Friday,2,False,12,31,Q1,2024-Q1,14520.58,2024-01-01,Jan-2024,1,2024-Q1
O00808,2022-02-02,2022-02-07,C0003,P0017,6,133.66,0.3,561.37,121.23,0.2159538272440636,168.411,729.781,440.14,93.56166666666667,Medium,5,Fast,2022,2,1,Phones - P0017,Technology,Phones,Technology > Phones,69565.04000000001,11482.1,285,55,1264.818909090909,0.1650556083918014,Customer C0003,Consumer,East,29796.56,5838.85,24,2022-01-21,2024-11-17,1241.523333333333,1031,Platinum,2022-02-02,2022,2,Feb,Feb-2022,1,Wednesday,5,False,2,28,Q1,2022-Q1,12185.28,2022-02-01,Feb-2022,1,2022-Q1
O00809,2022-10-28,2022-10-31,C0038,P0011,1,482.43,0.2,385.94,104.41,0.270534279939887,77.188,463.128,281.53,385.94,Small,3,Fast,2022,10,4,Tables - P0011,Furniture,Tables,Furniture > Tables,42447.25,8383.4,231,39,1088.391025641026,0.1975016049331818,Customer C0038,Home Office,West,21115.18,2703.52,19,2022-01-02,2024-08-20,1111.325263157895,961,Platinum,2022-10-28,2022,10,Oct,Oct-2022,4,Friday,43,False,28,31,Q4,2022-Q4,29148.96,2022-10-01,Oct-2022,4,2022-Q4
O00810,2024-07-18,2024-07-23,C0040,P0001,10,208.85,0.1,1879.65,290.78,0.1546990131141436,187.965,2067.615,1588.87,187.965,Large,5,Fast,2024,7,3,Paper - P0001,Office Supplies,Paper,Office Supplies > Paper,76224.9,14532.46,324,52,1465.863461538461,0.1906523983632645,Customer C0040,Home Office,East,11859.39,2126.57,17,2022-05-12,2024-11-05,697.6111764705882,908,Platinum,2024-07-18,2024,7,Jul,Jul-2024,3,Thursday,29,False,18,31,Q3,2024-Q3,26079.17,2024-07-01,Jul-2024,3,2024-Q3
O00811,2022-10-29,2022-11-02,C0034,P0012,7,144.88,0.0,1014.16,176.08,0.1736215192868975,0.0,1014.16,838.0799999999999,144.88,Medium,4,Fast,2022,10,4,Computers - P0012,Technology,Computers,Technology > Computers,60341.52,10446.23,258,51,1183.167058823529,0.1731184431548957,Customer C0034,Consumer,West,30602.7,5852.46,23,2022-01-10,2024-09-16,1330.552173913044,980,Platinum,2022-10-29,2022,10,Oct,Oct-2022,4,Saturday,43,True,29,31,Q4,2022-Q4,29956.42,2022-10-01,Oct-2022,4,2022-Q4
O00812,2024-09-07,2024-09-08,C0047,P0019,4,490.18,0.0,1960.72,418.7,0.2135440042433392,0.0,1960.72,1542.02,490.18,Large,1,Same Day,2024,9,3,Binders - P0019,Office Supplies,Binders,Office Supplies > Binders,80274.74,13956.47,332,63,1274.202222222222,0.1738588004146759,Customer C0047,Consumer,South,19971.97,3443.02,17,2022-05-16,2024-09-07,1174.821764705883,845,Platinum,2024-09-07,2024,9,Sep,Sep-2024,3,Saturday,36,True,7,30,Q3,2024-Q3,19933.91,2024-09-01,Sep-2024,3,2024-Q3
O00813,2024-09-20,2024-09-24,C0016,P0011,2,115.09,0.3,161.13,21.68,0.1345497424439893,48.339,209.469,139.45,80.565,Small,4,Fast,2024,9,3,Tables - P0011,Furniture,Tables,Furniture > Tables,42447.25,8383.4,231,39,1088.391025641026,0.1975016049331818,Customer C0016,Home Office,West,23057.41,3793.82,16,2022-08-14,2024-12-20,1441.088125,859,Platinum,2024-09-20,2024,9,Sep,Sep-2024,3,Friday,38,False,20,30,Q3,2024-Q3,15428.19,2024-09-01,Sep-2024,3,2024-Q3
O00814,2024-10-13,2024-10-16,C0032,P0014,2,168.18,0.0,336.36,67.99,0.2021346176715424,0.0,336.36,268.37,168.18,Small,3,Fast,2024,10,4,Computers - P0014,Technology,Computers,Technology > Computers,62081.0,10241.83,323,58,1070.362068965517,0.1649752742384949,Customer C0032,Home Office,South,22746.76,3612.11,20,2022-01-23,2024-12-19,1137.338,1061,Platinum,2024-10-13,2024,10,Oct,Oct-2024,4,Sunday,41,True,13,31,Q4,2024-Q4,11086.64,2024-10-01,Oct-2024,4,2024-Q4
O00815,2022-12-11,2022-12-12,C0037,P0002,2,187.76,0.0,375.52,20.84,0.05549637835534726,0.0,375.52,354.68,187.76,Small,1,Same Day,2022,12,4,Labels - P0002,Office Supplies,Labels,Office Supplies > Labels,57327.14,9788.09,236,53,1081.644150943396,0.1707409439926708,Customer C0037,Corporate,West,21279.66,3146.26,17,2022-02-07,2024-12-14,1251.744705882353,1041,Platinum,2022-12-11,2022,12,Dec,Dec-2022,4,Sunday,49,True,11,31,Q4,2022-Q4,24757.39,2022-12-01,Dec-2022,4,2022-Q4
O00816,2024-10-12,2024-10-16,C0013,P0008,7,365.6,0.2,2047.36,230.82,0.1127403094717099,409.472,2456.832,1816.54,292.48,Large,4,Fast,2024,10,4,Phones - P0008,Technology,Phones,Technology > Phones,72995.87,13795.03,308,53,1377.280566037736,0.1889837055164902,Customer C0013,Consumer,West,33033.09,5206.34,18,2022-01-20,2024-11-22,1835.171666666666,1037,Platinum,2024-10-12,2024,10,Oct,Oct-2024,4,Saturday,41,True,12,31,Q4,2024-Q4,11086.64,2024-10-01,Oct-2024,4,2024-Q4
O00817,2022-06-03,2022-06-08,C0022,P0017,3,428.3,0.2,1027.92,191.48,0.18627908786676,205.584,1233.504,836.44,342.64,Medium,5,Fast,2022,6,2,Phones - P0017,Technology,Phones,Technology > Phones,69565.04000000001,11482.1,285,55,1264.818909090909,0.1650556083918014,Customer C0022,Home Office,East,22229.56,3694.21,20,2022-05-21,2024-12-13,1111.478,937,Platinum,2022-06-03,2022,6,Jun,Jun-2022,2,Friday,22,False,3,30,Q2,2022-Q2,19536.87,2022-06-01,Jun-2022,2,2022-Q2
O00818,2024-02-14,2024-02-17,C0024,P0008,6,490.65,0.0,2943.9,780.24,0.2650361765005605,0.0,2943.9,2163.66,490.65,Large,3,Fast,2024,2,1,Phones - P0008,Technology,Phones,Technology > Phones,72995.87,13795.03,308,53,1377.280566037736,0.1889837055164902,Customer C0024,Corporate,South,37772.32,7346.22,23,2022-01-16,2024-12-25,1642.274782608696,1074,Platinum,2024-02-14,2024,2,Feb,Feb-2024,1,Wednesday,7,False,14,29,Q1,2024-Q1,22069.86,2024-02-01,Feb-2024,1,2024-Q1
O00819,2023-06-01,2023-06-02,C0016,P0020,6,366.95,0.0,2201.7,545.86,0.2479266021710497,0.0,2201.7,1655.84,366.95,Large,1,Same Day,2023,6,2,Tables - P0020,Furniture,Tables,Furniture > Tables,80440.95,13946.92,367,59,1363.40593220339,0.17338084644699,Customer C0016,Home Office,West,23057.41,3793.82,16,2022-08-14,2024-12-20,1441.088125,859,Platinum,2023-06-01,2023,6,Jun,Jun-2023,2,Thursday,22,False,1,30,Q2,2023-Q2,12219.96,2023-06-01,Jun-2023,2,2023-Q2
O00820,2023-07-16,2023-07-18,C0045,P0003,9,283.44,0.1,2295.86,161.7,0.07043112384901518,229.586,2525.446,2134.16,255.0955555555556,Large,2,Same Day,2023,7,3,Chairs - P0003,Furniture,Chairs,Furniture > Chairs,71870.99,12311.31,275,55,1306.745272727273,0.1712973482068356,Customer C0045,Home Office,South,23062.34,3306.89,17,2022-01-22,2024-12-15,1356.608235294118,1058,Platinum,2023-07-16,2023,7,Jul,Jul-2023,3,Sunday,28,True,16,31,Q3,2023-Q3,11446.33,2023-07-01,Jul-2023,3,2023-Q3
O00821,2023-02-27,2023-03-01,C0009,P0011,6,239.98,0.0,1439.88,226.29,0.1571589299108259,0.0,1439.88,1213.59,239.98,Medium,2,Same Day,2023,2,1,Tables - P0011,Furniture,Tables,Furniture > Tables,42447.25,8383.4,231,39,1088.391025641026,0.1975016049331818,Customer C0009,Consumer,West,43159.42,7469.65,38,2022-02-09,2024-10-19,1135.774210526316,983,Platinum,2023-02-27,2023,2,Feb,Feb-2023,1,Monday,9,False,27,28,Q1,2023-Q1,25378.46,2023-02-01,Feb-2023,1,2023-Q1
O00822,2022-04-11,2022-04-15,C0044,P0012,4,87.66,0.1,315.58,82.84,0.2625007921921542,31.558,347.138,232.74,78.895,Small,4,Fast,2022,4,2,Computers - P0012,Technology,Computers,Technology > Computers,60341.52,10446.23,258,51,1183.167058823529,0.1731184431548957,Customer C0044,Home Office,Central,22268.45,3625.67,17,2022-01-20,2024-12-20,1309.908823529412,1065,Platinum,2022-04-11,2022,4,Apr,Apr-2022,2,Monday,15,False,11,30,Q2,2022-Q2,27669.3,2022-04-01,Apr-2022,2,2022-Q2
O00823,2024-10-19,2024-10-21,C0014,P0013,3,341.13,0.1,921.05,244.54,0.2655013300038,92.105,1013.155,676.51,307.0166666666667,Medium,2,Same Day,2024,10,4,Computers - P0013,Technology,Computers,Technology > Computers,53337.2,9876.13,210,43,1240.4,0.1851640131090496,Customer C0014,Corporate,Central,27876.88,6040.190000000001,21,2022-04-16,2024-12-23,1327.470476190476,982,Platinum,2024-10-19,2024,10,Oct,Oct-2024,4,Saturday,42,True,19,31,Q4,2024-Q4,11086.64,2024-10-01,Oct-2024,4,2024-Q4
